Gene_Id	Gene_Symbol	Gene_Description	Disease_Id	DiseaseName	PsychiatricDisorder	Number_of_AbstractsValidated	Number_of_Abstracts	Source_Id	Score	Disease_Number
56267	CCBL2	cysteine conjugate-beta lyase 2	umls:C0024517	single major depressive episode	Depressive disorders	1	1	ALL	1	3
56267	CCBL2	cysteine conjugate-beta lyase 2	umls:C1269683	major depressive disorder	Depressive disorders	1	1	ALL	1	3
5726	TAS2R38	taste receptor, type 2, member 38	umls:C0455383	fh: depression	Depressive disorders	1	1	ALL	1	2
5801	PTPRR	protein tyrosine phosphatase, receptor type, R	umls:C0041696	unipolar depression	Depressive disorders	1	1	ALL	1	2
5801	PTPRR	protein tyrosine phosphatase, receptor type, R	umls:C1269683	major depressive disorder	Depressive disorders	1	1	ALL	1	2
5914	RARA	retinoic acid receptor, alpha	umls:C0525045	mood disorders	Depressive disorders	1	1	ALL	1	3
613	BCR	breakpoint cluster region	umls:C0041696	unipolar depression	Depressive disorders	1	1	ALL	1	3
613	BCR	breakpoint cluster region	umls:C1269683	major depressive disorder	Depressive disorders	1	1	ALL	1	3
6403	SELP	selectin P (granule membrane protein 140kDa, antigen CD62)	umls:C0344315	depressed mood	Depressive disorders	1	1	ALL	1	1
65059	RAPH1	Ras association (RalGDS/AF-6) and pleckstrin homology domains 1	umls:C0041696	unipolar depression	Depressive disorders	1	1	ALL	1	2
65059	RAPH1	Ras association (RalGDS/AF-6) and pleckstrin homology domains 1	umls:C1269683	major depressive disorder	Depressive disorders	1	1	ALL	1	2
655	BMP7	bone morphogenetic protein 7	umls:C0041696	unipolar depression	Depressive disorders	1	1	ALL	1	2
655	BMP7	bone morphogenetic protein 7	umls:C1269683	major depressive disorder	Depressive disorders	1	1	ALL	1	2
6774	STAT3	signal transducer and activator of transcription 3 (acute-phase response factor)	umls:C0011581	depressive disorder	Depressive disorders	1	3	ALL	1	1
7015	TERT	telomerase reverse transcriptase	umls:C0041696	unipolar depression	Depressive disorders	1	2	ALL	1	2
7015	TERT	telomerase reverse transcriptase	umls:C1269683	major depressive disorder	Depressive disorders	1	2	ALL	1	2
7040	TGFB1	transforming growth factor, beta 1	umls:C0525045	mood disorders	Depressive disorders	1	1	ALL	1	8
7040	TGFB1	transforming growth factor, beta 1	umls:C0086132	depressive symptoms	Depressive disorders	1	1	ALL	1	8
7040	TGFB1	transforming growth factor, beta 1	umls:C0011581	depressive disorder	Depressive disorders	1	3	ALL	1	8
7040	TGFB1	transforming growth factor, beta 1	umls:C0455503	h/o: depression	Depressive disorders	1	1	ALL	1	8
7704	ZBTB16	zinc finger and BTB domain containing 16	umls:C0041696	unipolar depression	Depressive disorders	1	1	ALL	1	2
7704	ZBTB16	zinc finger and BTB domain containing 16	umls:C1269683	major depressive disorder	Depressive disorders	1	1	ALL	1	2
10048	RANBP9	RAN binding protein 9	umls:C0036341	schizophrenia	Schizophrenia spectrum and other psychotic disorders	1	1	ALL	1	1
10326	SIRPB1	signal-regulatory protein beta 1	umls:C0036341	schizophrenia	Schizophrenia spectrum and other psychotic disorders	2	2	ALL	1	1
104	ADARB1	adenosine deaminase, RNA-specific, B1	umls:C0036341	schizophrenia	Schizophrenia spectrum and other psychotic disorders	2	2	ALL	1	3
104	ADARB1	adenosine deaminase, RNA-specific, B1	umls:C0033975	psychotic disorders	Schizophrenia spectrum and other psychotic disorders	1	1	ALL	1	3
10891	PPARGC1A	peroxisome proliferator-activated receptor gamma, coactivator 1 alpha	umls:C0036341	schizophrenia	Schizophrenia spectrum and other psychotic disorders	1	1	ALL	1	1
1128	CHRM1	cholinergic receptor, muscarinic 1	umls:C0036341	schizophrenia	Schizophrenia spectrum and other psychotic disorders	4	6	ALL	0.5	2
114781	BTBD9	BTB (POZ) domain containing 9	umls:C0036341	schizophrenia	Schizophrenia spectrum and other psychotic disorders	1	1	ALL	1	1
116285	ACSM1	acyl-CoA synthetase medium-chain family member 1	umls:C0036341	schizophrenia	Schizophrenia spectrum and other psychotic disorders	2	2	ALL	1	3
121278	TPH2	tryptophan hydroxylase 2	umls:C0036349	paranoid schizophrenia	Schizophrenia spectrum and other psychotic disorders	1	2	ALL	1	15
121278	TPH2	tryptophan hydroxylase 2	umls:C0033975	psychotic disorders	Schizophrenia spectrum and other psychotic disorders	2	3	ALL	1	15
121278	TPH2	tryptophan hydroxylase 2	umls:C0036341	schizophrenia	Schizophrenia spectrum and other psychotic disorders	2	12	ALL	0.5	15
1269	CNR2	cannabinoid receptor 2 (macrophage)	umls:C0036341	schizophrenia	Schizophrenia spectrum and other psychotic disorders	4	4	ALL	0.75	9
134864	TAAR1	trace amine associated receptor 1	umls:C0036341	schizophrenia	Schizophrenia spectrum and other psychotic disorders	1	1	ALL	1	1
140902	R3HDML	R3H domain containing-like	umls:C0036341	schizophrenia	Schizophrenia spectrum and other psychotic disorders	1	1	ALL	1	2
1437	CSF2	colony stimulating factor 2 (granulocyte-macrophage)	umls:C0036341	schizophrenia	Schizophrenia spectrum and other psychotic disorders	1	12	ALL	1	1
1439	CSF2RB	colony stimulating factor 2 receptor, beta, low-affinity (granulocyte-macrophage)	umls:C0036341	schizophrenia	Schizophrenia spectrum and other psychotic disorders	3	3	ALL	1	4
1439	CSF2RB	colony stimulating factor 2 receptor, beta, low-affinity (granulocyte-macrophage)	umls:C0033975	psychotic disorders	Schizophrenia spectrum and other psychotic disorders	1	1	ALL	1	4
1454	CSNK1E	casein kinase 1, epsilon	umls:C0036341	schizophrenia	Schizophrenia spectrum and other psychotic disorders	2	2	ALL	1	4
1576	CYP3A4	cytochrome P450, family 3, subfamily A, polypeptide 4	umls:C0036341	schizophrenia	Schizophrenia spectrum and other psychotic disorders	1	4	ALL	1	3
1577	CYP3A5	cytochrome P450, family 3, subfamily A, polypeptide 5	umls:C0036341	schizophrenia	Schizophrenia spectrum and other psychotic disorders	3	4	ALL	1	2
1577	CYP3A5	cytochrome P450, family 3, subfamily A, polypeptide 5	umls:C0809983	schizophrenia and related disorders	Schizophrenia spectrum and other psychotic disorders	1	1	ALL	1	2
1740	DLG2	discs, large homolog 2 (Drosophila)	umls:C0036341	schizophrenia	Schizophrenia spectrum and other psychotic disorders	4	6	ALL	0.75	5
2100	ESR2	estrogen receptor 2 (ER beta)	umls:C0036341	schizophrenia	Schizophrenia spectrum and other psychotic disorders	3	3	ALL	0.667	4
221	ALDH3B1	aldehyde dehydrogenase 3 family, member B1	umls:C0036341	schizophrenia	Schizophrenia spectrum and other psychotic disorders	2	2	ALL	1	2
221	ALDH3B1	aldehyde dehydrogenase 3 family, member B1	umls:C0036349	paranoid schizophrenia	Schizophrenia spectrum and other psychotic disorders	1	1	ALL	1	2
22850	ADNP2	ADNP homeobox 2	umls:C0036341	schizophrenia	Schizophrenia spectrum and other psychotic disorders	1	2	ALL	1	1
23026	MYO16	myosin XVI	umls:C0036341	schizophrenia	Schizophrenia spectrum and other psychotic disorders	1	1	ALL	1	1
23209	MLC1	megalencephalic leukoencephalopathy with subcortical cysts 1	umls:C0036344	schizophrenia, catatonic	Schizophrenia spectrum and other psychotic disorders	4	5	ALL	0.5	5
23209	MLC1	megalencephalic leukoencephalopathy with subcortical cysts 1	umls:C0036341	schizophrenia	Schizophrenia spectrum and other psychotic disorders	4	9	ALL	0.5	5
23209	MLC1	megalencephalic leukoencephalopathy with subcortical cysts 1	umls:C0221765	chronic schizophrenia	Schizophrenia spectrum and other psychotic disorders	1	1	ALL	1	5
2530	FUT8	fucosyltransferase 8 (alpha (1,6) fucosyltransferase)	umls:C0809983	schizophrenia and related disorders	Schizophrenia spectrum and other psychotic disorders	1	1	ALL	1	2
2530	FUT8	fucosyltransferase 8 (alpha (1,6) fucosyltransferase)	umls:C0036341	schizophrenia	Schizophrenia spectrum and other psychotic disorders	2	2	ALL	1	2
2534	FYN	FYN proto-oncogene, Src family tyrosine kinase	umls:C0036341	schizophrenia	Schizophrenia spectrum and other psychotic disorders	2	4	ALL	0.5	5
2596	GAP43	growth associated protein 43	umls:C0036341	schizophrenia	Schizophrenia spectrum and other psychotic disorders	4	6	ALL	1	7
2670	GFAP	glial fibrillary acidic protein	umls:C0036341	schizophrenia	Schizophrenia spectrum and other psychotic disorders	2	3	ALL	1	7
27253	PCDH17	protocadherin 17	umls:C0036341	schizophrenia	Schizophrenia spectrum and other psychotic disorders	1	1	ALL	1	1
2768	GNA12	guanine nucleotide binding protein (G protein) alpha 12	umls:C0349204	nonorganic psychosis	Schizophrenia spectrum and other psychotic disorders	1	1	ALL	1	2
2768	GNA12	guanine nucleotide binding protein (G protein) alpha 12	umls:C0033975	psychotic disorders	Schizophrenia spectrum and other psychotic disorders	1	1	ALL	1	2
2847	MCHR1	melanin-concentrating hormone receptor 1	umls:C0036341	schizophrenia	Schizophrenia spectrum and other psychotic disorders	3	3	ALL	1	5
2905	GRIN2C	glutamate receptor, ionotropic, N-methyl D-aspartate 2C	umls:C0036341	schizophrenia	Schizophrenia spectrum and other psychotic disorders	4	6	ALL	0.75	1
2915	GRM5	glutamate receptor, metabotropic 5	umls:C0036341	schizophrenia	Schizophrenia spectrum and other psychotic disorders	3	16	ALL	1	4
2952	GSTT1	glutathione S-transferase theta 1	umls:C0036341	schizophrenia	Schizophrenia spectrum and other psychotic disorders	5	7	ALL	1	4
347	APOD	apolipoprotein D	umls:C0036341	schizophrenia	Schizophrenia spectrum and other psychotic disorders	3	6	ALL	0.667	2
3562	IL3	interleukin 3	umls:C0036341	schizophrenia	Schizophrenia spectrum and other psychotic disorders	5	6	ALL	1	1
361	AQP4	aquaporin 4	umls:C0036341	schizophrenia	Schizophrenia spectrum and other psychotic disorders	2	2	ALL	0.5	5
3720	JARID2	jumonji, AT rich interactive domain 2	umls:C0036341	schizophrenia	Schizophrenia spectrum and other psychotic disorders	2	2	ALL	1	1
3725	JUN	jun proto-oncogene	umls:C0036341	schizophrenia	Schizophrenia spectrum and other psychotic disorders	2	3	ALL	1	1
3796	KIF2A	kinesin heavy chain member 2A	umls:C0036341	schizophrenia	Schizophrenia spectrum and other psychotic disorders	1	1	ALL	1	1
3843	IPO5	importin 5	umls:C0036341	schizophrenia	Schizophrenia spectrum and other psychotic disorders	4	4	ALL	1	1
3952	LEP	leptin	umls:C0221765	chronic schizophrenia	Schizophrenia spectrum and other psychotic disorders	1	2	ALL	1	10
3952	LEP	leptin	umls:C0036341	schizophrenia	Schizophrenia spectrum and other psychotic disorders	2	6	ALL	1	10
3952	LEP	leptin	umls:C0033975	psychotic disorders	Schizophrenia spectrum and other psychotic disorders	2	2	ALL	1	10
3977	LIFR	leukemia inhibitory factor receptor alpha	umls:C0036341	schizophrenia	Schizophrenia spectrum and other psychotic disorders	1	1	ALL	1	2
3977	LIFR	leukemia inhibitory factor receptor alpha	umls:C0349398	paranoid delusion	Schizophrenia spectrum and other psychotic disorders	1	1	ALL	1	2
407003	MIR219A2	microRNA 219a-2	umls:C0036341	schizophrenia	Schizophrenia spectrum and other psychotic disorders	1	1	ALL	1	1
4090	SMAD5	SMAD family member 5	umls:C0036341	schizophrenia	Schizophrenia spectrum and other psychotic disorders	1	1	ALL	1	1
4135	MAP6	microtubule-associated protein 6	umls:C0036341	schizophrenia	Schizophrenia spectrum and other psychotic disorders	4	11	ALL	1	3
4135	MAP6	microtubule-associated protein 6	umls:C2678117	schizophrenia-like symptoms (uncommon)	Schizophrenia spectrum and other psychotic disorders	1	2	ALL	1	3
4192	MDK	midkine (neurite growth-promoting factor 2)	umls:C0036341	schizophrenia	Schizophrenia spectrum and other psychotic disorders	1	1	ALL	1	1
4308	TRPM1	transient receptor potential cation channel, subfamily M, member 1	umls:C0036341	schizophrenia	Schizophrenia spectrum and other psychotic disorders	1	1	ALL	1	1
4616	GADD45B	growth arrest and DNA-damage-inducible, beta	umls:C0349204	nonorganic psychosis	Schizophrenia spectrum and other psychotic disorders	2	2	ALL	1	2
4616	GADD45B	growth arrest and DNA-damage-inducible, beta	umls:C0033975	psychotic disorders	Schizophrenia spectrum and other psychotic disorders	2	2	ALL	1	2
4684	NCAM1	neural cell adhesion molecule 1	umls:C0036341	schizophrenia	Schizophrenia spectrum and other psychotic disorders	3	14	ALL	1	10
4837	NNMT	nicotinamide N-methyltransferase	umls:C0036341	schizophrenia	Schizophrenia spectrum and other psychotic disorders	2	3	ALL	1	2
4855	NOTCH4	notch 4	umls:C0036341	schizophrenia	Schizophrenia spectrum and other psychotic disorders	4	41	ALL	0.75	3
4855	NOTCH4	notch 4	umls:C3544321	treatment-resistant schizophrenia	Schizophrenia spectrum and other psychotic disorders	1	1	ALL	1	3
4861	NPAS1	neuronal PAS domain protein 1	umls:C0349204	nonorganic psychosis	Schizophrenia spectrum and other psychotic disorders	1	1	ALL	1	3
4861	NPAS1	neuronal PAS domain protein 1	umls:C0033975	psychotic disorders	Schizophrenia spectrum and other psychotic disorders	1	1	ALL	1	3
4861	NPAS1	neuronal PAS domain protein 1	umls:C0036341	schizophrenia	Schizophrenia spectrum and other psychotic disorders	2	2	ALL	1	3
4862	NPAS2	neuronal PAS domain protein 2	umls:C0036337	schizoaffective disorder	Schizophrenia spectrum and other psychotic disorders	1	1	ALL	1	6
4862	NPAS2	neuronal PAS domain protein 2	umls:C0036341	schizophrenia	Schizophrenia spectrum and other psychotic disorders	1	2	ALL	1	6
488	ATP2A2	ATPase, Ca++ transporting, cardiac muscle, slow twitch 2	umls:C0036341	schizophrenia	Schizophrenia spectrum and other psychotic disorders	1	1	ALL	1	5
4886	NPY1R	neuropeptide Y receptor Y1	umls:C0036341	schizophrenia	Schizophrenia spectrum and other psychotic disorders	2	2	ALL	0.5	3
4916	NTRK3	neurotrophic tyrosine kinase, receptor, type 3	umls:C0036341	schizophrenia	Schizophrenia spectrum and other psychotic disorders	3	4	ALL	1	4
4922	NTS	neurotensin	umls:C0036341	schizophrenia	Schizophrenia spectrum and other psychotic disorders	4	14	ALL	1	5
494331	MIR382	microRNA 382	umls:C0036341	schizophrenia	Schizophrenia spectrum and other psychotic disorders	1	2	ALL	1	2
4978	OPCML	opioid binding protein/cell adhesion molecule-like	umls:C0036341	schizophrenia	Schizophrenia spectrum and other psychotic disorders	1	2	ALL	1	1
4988	OPRM1	opioid receptor, mu 1	umls:C0349204	nonorganic psychosis	Schizophrenia spectrum and other psychotic disorders	2	3	ALL	1	12
4988	OPRM1	opioid receptor, mu 1	umls:C0033975	psychotic disorders	Schizophrenia spectrum and other psychotic disorders	2	3	ALL	1	12
4988	OPRM1	opioid receptor, mu 1	umls:C0036341	schizophrenia	Schizophrenia spectrum and other psychotic disorders	3	3	ALL	1	12
4988	OPRM1	opioid receptor, mu 1	umls:C1837893	schizophrenia 12	Schizophrenia spectrum and other psychotic disorders	1	1	ALL	1	12
5048	PAFAH1B1	platelet-activating factor acetylhydrolase 1b, regulatory subunit 1 (45kDa)	umls:C0036341	schizophrenia	Schizophrenia spectrum and other psychotic disorders	1	7	ALL	1	1
5053	PAH	phenylalanine hydroxylase	umls:C0036341	schizophrenia	Schizophrenia spectrum and other psychotic disorders	2	6	ALL	1	3
5053	PAH	phenylalanine hydroxylase	umls:C0033975	psychotic disorders	Schizophrenia spectrum and other psychotic disorders	1	1	ALL	1	3
5127	CDK16	cyclin-dependent kinase 16	umls:C0036341	schizophrenia	Schizophrenia spectrum and other psychotic disorders	2	2	ALL	1	1
5141	PDE4A	phosphodiesterase 4A, cAMP-specific	umls:C0036341	schizophrenia	Schizophrenia spectrum and other psychotic disorders	2	5	ALL	1	5
51734	MSRB1	methionine sulfoxide reductase B1	umls:C0036341	schizophrenia	Schizophrenia spectrum and other psychotic disorders	1	1	ALL	1	1
5243	ABCB1	ATP-binding cassette, sub-family B (MDR/TAP), member 1	umls:C0036341	schizophrenia	Schizophrenia spectrum and other psychotic disorders	4	18	ALL	0.75	9
5243	ABCB1	ATP-binding cassette, sub-family B (MDR/TAP), member 1	umls:C0033975	psychotic disorders	Schizophrenia spectrum and other psychotic disorders	1	3	ALL	1	9
5274	SERPINI1	serpin peptidase inhibitor, clade I (neuroserpin), member 1	umls:C0036341	schizophrenia	Schizophrenia spectrum and other psychotic disorders	1	1	ALL	1	1
5327	PLAT	plasminogen activator, tissue	umls:C0036341	schizophrenia	Schizophrenia spectrum and other psychotic disorders	1	2	ALL	1	4
5375	PMP2	peripheral myelin protein 2	umls:C0036341	schizophrenia	Schizophrenia spectrum and other psychotic disorders	1	1	ALL	1	1
54407	SLC38A2	solute carrier family 38, member 2	umls:C0036341	schizophrenia	Schizophrenia spectrum and other psychotic disorders	1	1	ALL	1	1
54808	DYM	dymeclin	umls:C0036341	schizophrenia	Schizophrenia spectrum and other psychotic disorders	1	1	ALL	1	1
54820	NDE1	nudE neurodevelopment protein 1	umls:C0036341	schizophrenia	Schizophrenia spectrum and other psychotic disorders	4	6	ALL	1	3
55193	PBRM1	polybromo 1	umls:C0036341	schizophrenia	Schizophrenia spectrum and other psychotic disorders	1	3	ALL	1	4
55193	PBRM1	polybromo 1	umls:C0349204	nonorganic psychosis	Schizophrenia spectrum and other psychotic disorders	1	2	ALL	1	4
55193	PBRM1	polybromo 1	umls:C0033975	psychotic disorders	Schizophrenia spectrum and other psychotic disorders	1	2	ALL	1	4
5534	PPP3R1	protein phosphatase 3, regulatory subunit B, alpha	umls:C0036341	schizophrenia	Schizophrenia spectrum and other psychotic disorders	1	1	ALL	1	1
5599	MAPK8	mitogen-activated protein kinase 8	umls:C0036341	schizophrenia	Schizophrenia spectrum and other psychotic disorders	1	1	ALL	1	3
57128	LYRM4	LYR motif containing 4	umls:C0036341	schizophrenia	Schizophrenia spectrum and other psychotic disorders	1	2	ALL	1	1
57188	ADAMTSL3	ADAMTS-like 3	umls:C0036341	schizophrenia	Schizophrenia spectrum and other psychotic disorders	1	1	ALL	1	1
5803	PTPRZ1	protein tyrosine phosphatase, receptor-type, Z polypeptide 1	umls:C0036341	schizophrenia	Schizophrenia spectrum and other psychotic disorders	3	3	ALL	0.667	1
59283	CACNG8	calcium channel, voltage-dependent, gamma subunit 8	umls:C0036341	schizophrenia	Schizophrenia spectrum and other psychotic disorders	1	1	ALL	1	1
596	BCL2	B-cell CLL/lymphoma 2	umls:C0036341	schizophrenia	Schizophrenia spectrum and other psychotic disorders	2	2	ALL	0.5	6
5997	RGS2	regulator of G-protein signaling 2	umls:C0036341	schizophrenia	Schizophrenia spectrum and other psychotic disorders	2	2	ALL	0.5	1
63876	PKNOX2	PBX/knotted 1 homeobox 2	umls:C0036341	schizophrenia	Schizophrenia spectrum and other psychotic disorders	1	1	ALL	1	2
64478	CSMD1	CUB and Sushi multiple domains 1	umls:C0036341	schizophrenia	Schizophrenia spectrum and other psychotic disorders	5	10	ALL	1	2
6482	ST3GAL1	ST3 beta-galactoside alpha-2,3-sialyltransferase 1	umls:C0349204	nonorganic psychosis	Schizophrenia spectrum and other psychotic disorders	1	1	ALL	1	4
6482	ST3GAL1	ST3 beta-galactoside alpha-2,3-sialyltransferase 1	umls:C0033975	psychotic disorders	Schizophrenia spectrum and other psychotic disorders	1	1	ALL	1	4
6482	ST3GAL1	ST3 beta-galactoside alpha-2,3-sialyltransferase 1	umls:C0036341	schizophrenia	Schizophrenia spectrum and other psychotic disorders	1	1	ALL	1	4
